Start Time,End Time,Experiment,Model,Prompt,Exam,Questions,Accuracy,Input Tokens,Output Tokens,Total Tokens,Tokens per Question,Total Cost,Cost per Question,Runtime,Runtime per Question
2023-11-30 19:04:16,2023-11-30 19:06:24,gpt-35-turbo - baseline - sat-math-100,gpt-35-turbo,baseline,sat-math-100,100,0.44,31248,34318,65566,655.66,0.115508,0.00115508,128.720082,1.2872008199999998
