Start Time,End Time,Experiment,Model,Prompt,Exam,Questions,Accuracy,Input Tokens,Output Tokens,Total Tokens,Tokens per Question,Total Cost,Cost per Question,Runtime,Runtime per Question
2023-11-30 15:32:02,2023-11-30 15:42:16,gpt-35-turbo - composite - comprehensive-100,gpt-35-turbo,composite,comprehensive-100,100,0.62,73752,279011,352763,3527.63,0.66865,0.0066865,613.692348,6.13692348
